478332,20
476927,1
476927,3
476922,1
478611,4
476930,1
476872,2
476921,1
478607,1
476935,2
476872,4
476872,1
476935,4
476922,2
476930,10
478151,2
476926,1
476872,1
476873,2
476927,1
478332,2
477123,1
477123,2
476935,2
477142,4
478577,2
478332,1
478342,1
476935,4
478606,2
476864,2
478342,1
478617,1
476926,1
476873,2
478332,4
478577,1
478342,1
478342,1
477124,1
477142,6
476928,2
476922,1
476935,8
476932,1
478548,1
478332,4
476872,3
476920,2
476928,2
476935,2
476929,2
476876,1
477142,6
477142,4
478576,1
477123,6
476876,1
476874,2
476872,2
478151,2
476932,1
478548,1
476876,1
476872,2
476929,1
476872,1
478578,6
478341,1
476862,2
476876,1
477142,8
478151,1
478576,2
476927,1
478548,1
476920,1
476862,2
476934,9
476925,2
478332,1
477123,1
477142,4
478549,1
476928,2
476932,1
478577,2
478342,1
478619,1
476876,1
476926,1
477142,12
476934,1
478576,2
476862,2
478576,4
477123,2
476876,1
476874,2
476930,1
476934,9
476930,1
477142,8
478578,1
476930,1
476876,1
476925,1
478576,1
478612,4
477122,3
478618,2
478342,2
476928,2
476921,2
476864,12
477142,4
478332,2
478621,1
478342,1
478342,1
476930,1
478549,1
478609,3
476930,2
476928,2
478151,2
478548,1
477997,1
476874,2
476865,2
476921,2
476934,2
477582,1
478548,1
478332,1
476930,2
476929,4
476934,3
478576,2
476934,1
476864,1
476876,1
476934,1
477142,6
476865,8
476876,1
476876,1
478576,1
476873,2
476863,12
478342,1
477142,8
476926,1
477107,1
476930,1
476922,1
478341,1
476872,4
478576,1
476934,2
476872,1
478548,2
477107,3
477142,6
476921,4
476926,1
477123,1
476863,10
476931,1
477124,1
476930,1
478343,1
478576,2
476862,1
477106,1
476872,1
476863,1
478549,1
476927,1
478548,1
476873,2
477107,4
478558,1
476925,2
476876,1
476862,1
477582,1
478576,1
478342,1
476932,1
476883,1
476930,1
476930,1
476928,2
478575,1
478332,4
477106,1
476934,4
476929,1
476872,1
478152,1
476929,1
476934,2
478576,1
476928,2
478341,3
476924,4
476931,2
476934,2
476929,1
476928,2
476865,1
478566,5
478342,2
478549,3
478575,1
476867,12
477106,3
477139,4
476883,1
478549,3
478575,1
476872,1
477107,3
476865,6
478133,2
476930,1
476921,6
478564,1
476862,1
476930,1
476930,1
476876,1
476924,2
478566,1
476862,1
476922,1
476930,1
477997,1
476873,2
478342,1
477997,3
476867,1
478550,6
478565,24
478332,2
476872,1
476876,1
478576,1
476876,1
477550,1
476867,4
478575,1
476875,1
478133,10
478342,1
478133,7
478558,1
478133,1
476862,1
476883,1
476872,2
476876,1
476876,2
476925,2
476924,2
476868,15
478342,2
478575,11
478575,2
478566,1
476932,1
478564,1
476865,3
477997,2
476921,2
476924,2
478575,2
477550,1
478558,2
476930,1
478563,6
476876,1
476933,2
477081,2
478133,3
476874,2
476862,1
476873,2
478342,1
478342,2
476928,2
477549,4
476876,1
476932,2
476862,1
478149,12
476870,4
476875,1
476930,1
476863,2
478340,10
476925,2
476863,10
476928,2
478149,4
478575,1
476929,5
478550,6
476922,1
476867,1
478133,2
476866,21
478133,3
478149,6
478133,2
478133,3
478582,3
477550,1
476929,1
476865,2
478549,4
476872,4
476875,2
478133,2
478549,1
476931,2
476930,1
478342,2
478557,14
476921,7
476863,2
476875,1
476928,2
476872,2
476862,2
476864,16
476924,2
476874,2
478332,10
476924,2
476932,1
476864,6
476876,2
476875,1
476932,1
477467,1
477081,1
478149,12
478575,1
477080,1
476870,5
478577,10
476869,5
477548,1
476862,2
476928,2
476922,1
476874,3
476872,2
476873,2
476928,2
478149,8
477141,12
478575,2
478332,1
478133,1
476875,1
477081,1
478342,1
476872,2
478133,2
478545,1
478550,4
477081,2
478133,3
478133,2
478342,1
477083,1
478550,2
476868,5
476868,1
476867,3
477081,2
476867,2
476875,1
476866,2
478342,1
476869,9
476862,1
477083,2
478149,4
478545,3
478332,1
478133,2
476865,2
476862,2
477081,1
477082,3
476872,2
477549,5
477081,1
478149,8
476863,2
478133,2
477549,2
476928,2
478332,10
476870,1
477467,1
477548,1
476875,1
477548,1
476875,1
476932,1
476862,1
476921,1
476870,1
476872,1
478133,6
478148,4
476922,1
478149,4
476863,2
478133,1
478550,1
476868,1
477083,5
478549,1
478342,1
478575,2
478342,2
476875,1
478332,1
476922,2
476870,1
476932,2
476869,5
476922,2
477081,1
477548,1
476924,2
476930,1
476932,2
478133,3
478332,2
477467,1
476921,1
476875,1
476921,3
477548,1
478342,3
477080,1
476875,1
477083,5
477081,1
476928,4
478575,3
477141,6
478148,6
478546,1
477083,1
477081,1
478148,4
477082,2
476863,1
477141,4
477141,8
476872,1
476870,2
476875,1
476873,1
477141,4
476928,4
478550,6
477467,1
476870,1
477141,4
478338,3
478338,3
478127,2
476865,4
478332,1
478148,4
476866,2
477079,2
476932,1
476868,2
477080,2
476864,1
476932,1
477082,2
476932,2
478148,8
477081,1
476865,2
478351,6
477075,1
476921,2
476866,1
478127,2
477081,1
478132,1
476862,1
476867,12
478132,1
477080,1
476867,1
476870,1
476862,2
476870,1
478342,1
477467,1
477075,2
477080,1
478132,1
478338,1
478550,1
476921,2
478149,4
477081,1
478546,3
476864,6
477083,2
477075,4
476872,1
477467,1
477083,1
476862,8
477080,1
478132,1
476928,4
476870,1
476869,10
477079,2
476862,2
477141,4
478546,3
477467,1
477141,4
476872,4
477467,1
478132,1
478132,3
478124,1
476875,1
476868,2
478575,22
478546,3
476875,1
477467,1
476865,1
476870,3
476870,2
477467,1
477079,2
476875,1
476866,10
477080,2
476873,1
478575,2
478132,1
476864,2
476873,1
478338,1
477080,1
478350,5
478127,2
476928,4
477075,2
478338,1
478132,1
476873,1
476921,4
477079,2
477467,1
477079,2
476872,2
477467,1
478338,1
476872,4
478132,1
477467,1
478338,1
478332,1
477080,1
477081,1
478132,1
477467,1
478132,2
476867,3
478349,7
477074,1
477081,2
476865,1
476932,4
476870,1
478014,60
477080,1
476872,2
477467,1
477075,1
477081,2
476872,2
478132,4
478123,1
478558,15
477083,2
476867,2
476873,1
477079,2
476873,1
477081,2
477083,10
476865,1
477080,1
477082,4
478124,2
477080,3
477074,1
476875,1
477476,1
477074,1
477078,1
476926,1
477074,1
477082,1
476865,2
478131,1
477476,3
476926,1
478131,1
476875,1
478132,1
477467,1
478338,1
478131,1
478131,1
477467,1
478349,1
478550,3
476872,2
476928,1
477076,3
478338,5
478558,12
477075,2
476866,16
476875,3
476862,1
478131,1
477080,3
478131,1
478158,2
478338,2
478124,4
477128,12
477080,1
477467,1
476862,4
477467,1
476866,6
478123,1
478131,1
476869,2
476869,6
477467,1
478123,1
476921,4
476868,1
478348,4
476875,2
477081,1
478157,4
477081,1
476870,1
477467,1
477128,8
476921,4
477080,1
477477,1
477075,2
478131,1
476921,3
477075,1
476928,1
477080,2
477080,1
478131,1
478575,2
477475,4
477476,1
476921,3
476870,1
476865,1
477081,1
476875,1
477477,1
477477,1
478342,1
477128,8
478550,3
477075,2
476862,1
477467,1
478123,1
476875,1
478158,6
478349,1
476869,5
477128,4
477474,1
476862,5
476865,1
478131,1
476926,1
476869,1
478131,1
476870,4
477080,2
477082,2
477081,1
476926,2
477079,3
477077,13
476873,1
478131,1
478126,1
477083,2
476870,1
477080,1
477475,1
478123,1
477075,1
476921,4
478131,1
476921,2
478123,1
476875,1
476868,2
477476,1
478131,6
476932,1
477079,2
476873,2
477075,1
476932,1
476868,20
476875,1
477128,4
477474,1
477477,2
476865,5
477475,3
476865,1
476869,2
477082,1
477076,3
478123,1
476932,1
477467,1
476873,1
477471,1
478131,1
476932,1
478123,1
478131,1
476869,1
477074,1
476921,1
477080,1
476869,2
476870,1
478338,4
476862,8
477079,2
476928,3
476870,1
476870,1
477077,1
476870,1
477081,2
477081,1
476875,1
478338,1
477474,1
478131,1
478348,1
476926,3
477074,1
476870,1
477078,39
477477,2
477080,2
477471,1
476865,2
476872,2
478131,2
476932,1
477467,1
477083,5
477474,1
477477,2
478155,6
476870,1
477082,2
478155,8
476866,1
478348,3
477074,1
476870,1
476875,2
477081,2
477471,1
477075,2
477475,1
476873,1
476862,1
477473,8
478131,1
478131,1
477467,1
477082,2
478131,1
477075,1
476873,1
476873,2
477471,2
477477,2
478131,2
476868,4
476875,1
476862,1
476870,1
477080,2
476875,1
477074,1
477078,1
477467,1
477474,1
476863,10
476870,1
476870,1
477074,1
478348,3
478155,6
476865,6
477127,1
477475,2
478348,2
476875,2
478155,8
477477,2
476873,1
478131,1
478133,2
476862,1
476870,2
477477,1
477081,2
477075,3
477474,2
478550,6
477081,1
478340,2
478155,4
478132,6
477467,1
477474,1
477467,1
476872,1
476866,4
476869,3
477472,1
478129,3
477470,2
476872,1
476864,8
476875,1
476875,1
477471,1
477467,1
476870,1
477467,1
476862,1
477081,2
476873,1
477074,1
476872,1
477080,2
477079,2
477074,1
477473,2
478338,1
478155,12
477079,2
478348,4
478155,8
478015,60
476866,5
477471,1
477467,1
476870,1
476864,2
477467,1
477467,1
477079,2
476870,1
476875,1
476866,2
478546,3
478128,1
478155,8
477471,2
477477,2
477081,1
477074,1
476875,1
477075,2
477074,1
476862,1
476872,2
477081,1
477082,1
476875,1
476872,1
476869,1
478128,2
477477,2
476872,2
476872,1
477075,1
477467,1
477080,2
477467,1
477477,2
477075,2
477079,2
477467,1
477081,1
476875,1
477475,1
477080,2
476866,1
478575,3
477079,1
476872,1
476862,1
476866,2
477075,5
476872,1
478338,2
478338,3
478347,1
477080,1
477468,1
476866,1
477467,1
477477,1
476875,1
476865,2
478046,2
477079,3
478154,4
477469,12
478046,1
477080,4
476875,1
478049,1
477074,1
477472,1
477470,2
477470,2
477075,2
478046,1
477474,1
476870,1
477474,3
476866,1
478154,2
478128,8
477074,1
477474,2
476870,1
478047,2
478338,1
477471,1
477467,1
477474,1
476862,1
478130,2
476865,1
476872,1
477467,2
476875,1
476870,1
476875,1
476862,14
478345,3
476870,1
478346,3
477472,1
477074,1
477080,3
477075,2
478338,2
476875,1
477075,2
477469,3
476872,1
476862,1
478049,2
478046,2
476862,1
477474,1
477477,1
478049,2
477079,4
478046,1
476865,1
476875,1
477477,4
476862,1
478046,1
477467,1
477467,1
477471,2
477477,1
478338,1
478346,2
477477,2
477468,6
476872,1
476866,1
478048,1
476862,1
478346,2
476872,1
477472,2
477079,1
476875,4
476866,1
477080,2
478049,2
477080,2
476875,1
477074,1
477074,1
476870,1
476875,2
477474,1
477477,4
478046,1
476865,1
476872,1
478048,1
477469,6
477077,1
477080,4
478128,6
477079,2
478049,1
476872,1
477474,3
477075,2
477469,10
478630,1
477467,1
477079,2
477074,1
476869,2
476875,1
478155,4
476862,1
477581,12
476862,1
477074,1
476862,2
478043,2
478344,1
477474,6
478346,1
477075,1
477477,2
477077,1
478338,1
477076,4
476872,1
478347,1
477467,1
478044,1
477477,2
477472,2
476870,1
478041,1
478046,4
477474,2
477075,3
476875,3
477079,1
477474,2
478128,2
476862,1
477472,1
477467,1
476872,1
476866,2
477468,1
478338,2
477467,2
477077,1
478338,1
478044,1
478044,3
476870,1
477469,1
476872,2
478049,1
477566,4
478346,1
477477,1
478046,2
477581,3
477074,1
477080,1
476866,1
478044,3
477076,18
477080,1
476875,2
478049,1
477079,6
476862,2
477581,3
477469,2
478043,8
478046,1
476865,1
477075,2
476870,1
478041,1
477467,1
477075,1
477074,1
478129,1
477467,1
476875,1
477468,1
476870,1
478044,1
478045,2
477469,1
477477,2
476870,1
476866,1
477079,4
477474,1
478041,2
477080,1
478344,1
476866,1
477581,6
477581,2
477474,2
478045,2
477477,2
476862,2
476865,5
477467,1
477075,1
478049,1
477467,1
478044,2
478049,1
477474,1
477477,1
478049,2
477565,12
477467,1
476866,1
477467,1
477079,6
477581,4
476875,2
477469,2
477477,2
477323,1
478046,3
477565,12
478041,1
476862,2
476866,1
476870,1
476865,4
477080,3
477080,1
477565,4
478338,1
476865,1
477581,3
477477,1
477075,1
477080,1
477474,2
478044,4
476862,4
477467,1
476873,1
476873,1
477581,6
477324,2
477324,3
476875,1
478045,2
476865,3
476862,1
478046,2
478046,5
477474,2
476875,1
476875,1
477322,2
477469,2
478041,1
477581,2
478041,1
477474,2
476866,1
477324,3
478046,3
476866,2
476865,1
477074,1
477474,2
476875,1
477581,4
477324,4
477325,2
477565,6
477565,8
476865,1
477467,1
478545,7
478039,1
477581,4
477565,12
476873,1
476873,1
476865,5
478044,3
477548,1
477472,1
477080,1
477565,4
477565,12
477581,1
477477,1
476865,1
477322,2
477548,1
477474,1
478045,1
477141,6
478049,1
476862,1
477467,1
476870,4
478016,35
478044,4
477080,1
476875,1
478045,2
478044,2
476862,1
477477,1
478040,2
476875,4
477548,1
478049,1
477477,1
478035,2
477471,1
477565,6
477325,10
478047,2
478045,2
477565,12
477082,1
478039,1
477322,1
476862,4
476862,2
477467,1
476862,4
478046,1
477075,2
478041,7
478039,1
477080,1
477074,1
477474,1
477565,8
478044,2
478046,2
478039,1
476875,1
477474,3
476862,3
478046,4
478029,1
478039,1
477565,12
478044,2
477467,1
477080,1
478028,2
477467,1
477322,10
478339,1
478049,1
478041,13
477565,4
477075,3
477566,8
476863,4
477471,1
477467,1
478039,1
478039,1
476875,1
478045,2
478039,1
478036,1
477474,1
477566,4
477141,4
476866,2
477080,1
476875,2
477474,2
478029,9
478046,1
477322,4
478028,1
477080,1
477474,1
477467,1
478040,2
477467,1
478040,1
477322,10
478332,2
478035,1
478037,2
478046,1
478039,1
478035,1
477081,1
477548,1
478035,2
477074,1
477075,1
477083,5
478028,1
477566,12
476922,1
478044,2
477080,1
478049,1
476868,3
476872,2
477471,1
477548,1
478550,3
477074,1
477322,2
478016,25
477471,2
477548,1
478041,15
478029,1
476875,1
478041,3
478040,1
478028,1
477566,4
477141,4
478028,1
478035,6
477322,4
477074,1
477080,1
478045,3
476873,2
478041,1
478037,1
478040,3
476875,5
478046,1
477325,2
477467,1
477080,2
478044,2
477474,1
478039,1
477080,1
476866,2
476866,1
477322,3
478046,3
478039,1
476862,12
478039,1
477074,1
478035,1
478038,27
478029,1
478030,1
478040,2
477477,1
478044,1
478036,1
478029,1
478046,2
478039,1
477322,2
477471,2
478028,2
478037,4
477324,1
478039,1
476865,4
477467,1
477075,2
477471,1
477075,4
477075,1
478041,3
478044,1
477075,4
477474,1
478036,1
476875,1
478039,1
478037,8
477075,1
478631,2
478046,2
478029,1
478044,1
477474,1
478035,1
478036,1
478028,2
478029,1
477080,1
477074,2
478045,6
478029,2
478040,1
477474,1
478044,1
478029,2
478038,6
478039,1
478030,1
478039,1
478035,1
478038,2
478035,1
477474,1
478036,2
477080,1
478028,1
476875,2
478039,1
478046,8
478041,3
478029,1
477474,1
477074,2
477322,10
478039,1
478029,2
477468,1
477467,1
478036,1
477074,2
478046,1
477081,1
476875,4
477075,1
477322,2
478028,2
478029,1
477075,2
477467,1
476866,1
478029,1
478036,1
477074,2
477564,4
477474,1
477564,4
478040,1
477474,1
478045,4
478048,2
478065,1
478030,1
477075,1
478046,2
477467,1
477075,1
478036,1
478046,1
478028,1
477564,12
478029,7
478046,2
476875,2
478040,1
476862,11
478030,1
476870,2
478065,1
478029,1
477472,1
478041,1
477322,2
478038,4
477075,2
477075,1
478029,1
478017,35
477469,6
478048,4
478046,2
478028,1
477080,2
478031,10
477477,1
476875,1
478068,1
478045,1
478065,1
477564,4
478046,2
477467,1
478031,3
477471,1
478039,2
477467,1
478041,3
478029,1
477477,1
477477,2
477074,1
476862,1
478041,1
478028,1
478036,2
477474,1
478065,1
478065,2
477477,1
477471,1
477126,2
477126,2
477467,1
478065,1
478040,1
478046,2
478034,10
478048,2
478028,1
478065,1
478068,1
478029,1
478028,1
477074,1
478041,3
478039,3
477471,1
477564,4
478068,1
478046,1
478048,1
478033,7
477564,4
478065,1
478039,1
478045,2
477471,2
477471,1
478048,4
477075,1
478065,1
478018,30
478068,1
477467,1
478068,1
478065,1
477075,1
477467,1
478029,1
477477,1
478068,1
477126,6
478068,2
478046,3
477564,4
477074,1
478036,2
478045,6
478069,6
478046,2
478029,1
478044,1
478065,1
478040,2
477467,1
478028,2
478065,1
478049,3
478031,1
476872,1
478029,2
478040,2
478029,1
478067,8
478036,1
478137,2
478031,1
478064,1
478028,1
478068,1
478065,1
477126,1
477471,1
478029,1
476871,5
478045,2
478069,1
478069,11
477126,1
478040,2
478034,20
478029,1
478067,1
478338,1
478039,1
477467,1
478137,2
478069,1
477467,1
478028,1
478028,1
478067,8
477467,1
478039,2
477074,1
478068,2
478065,1
477126,1
476936,12
478018,30
478031,1
478045,2
476936,12
476936,4
477477,1
478029,1
478065,1
478031,2
478063,1
478067,4
478041,2
478068,1
477126,2
478064,3
478041,1
478069,4
477471,1
476936,6
478029,2
477471,1
477074,1
478029,1
477471,1
476871,16
478067,17
478068,1
478065,1
478045,2
478039,1
478068,1
478029,2
477471,4
478065,1
478069,4
478064,4
477471,4
478031,1
478067,7
477074,1
478065,1
478028,1
477467,1
478039,1
478067,1
478031,1
478063,1
476870,1
478046,1
478045,1
478069,3
478029,2
478069,1
477467,1
476862,4
477126,1
478040,2
478067,1
477126,2
478029,2
478137,6
478031,1
477074,1
477126,2
478028,1
478064,3
478137,1
476936,8
478031,2
478028,2
478065,1
478062,2
478068,1
478029,1
477074,1
477467,1
476862,1
477477,2
478031,1
478036,1
478065,1
478044,1
478028,1
478028,2
477115,2
477471,1
476936,6
478068,1
478028,1
478029,1
478065,1
478065,1
478063,1
478064,3
478039,2
477471,1
476936,4
478136,5
478069,1
476871,20
477467,1
478136,5
477116,1
478029,2
477074,1
478060,1
478044,3
478039,1
478063,2
478057,1
477116,1
477467,1
478048,1
478064,3
477126,4
478056,4
478068,1
477467,1
478065,1
477074,1
478036,2
478030,1
478069,1
478062,3
478028,4
478031,2
478019,60
478136,3
478068,10
478064,2
478067,1
476936,4
478063,1
478064,2
477126,2
478065,1
478063,1
478065,1
478029,1
478061,1
478064,3
478039,1
478068,1
478028,1
478039,2
477101,2
477101,1
478063,1
478057,1
476936,4
478066,1
477126,2
478065,1
478039,1
478039,1
478136,3
478033,6
477116,6
478057,4
478029,1
478066,2
478036,1
478063,2
478065,1
477467,1
478020,60
477101,1
478029,3
477467,1
477100,4
476871,5
478036,2
478051,5
478065,1
476871,5
478030,1
478032,4
478056,3
478136,5
478029,2
478063,1
477074,2
478031,1
478136,3
477467,1
478065,1
478068,5
478032,10
478033,1
477101,3
478036,1
478064,2
478136,5
478136,5
478033,5
478034,5
477074,1
478135,2
478136,5
478059,16
478068,9
478057,4
476871,2
477074,1
478136,3
478060,1
478066,1
478030,1
478135,3
478064,3
478632,3
478067,1
478065,1
478136,5
477467,1
478062,1
478052,2
478028,7
477100,4
478030,1
478135,10
478063,1
477099,6
478064,2
478069,1
477298,1
478057,2
478051,1
478032,1
478061,2
476871,5
478135,3
478028,1
478069,1
477471,6
478135,2
478029,1
478062,2
478062,1
478063,2
478051,1
478057,4
478065,1
478064,3
478039,2
478028,1
478057,4
478031,1
478061,2
478065,1
477116,6
478039,1
478031,1
478064,3
477074,1
478069,2
478062,1
478062,1
478136,5
478064,3
478029,1
478063,1
478032,1
477099,4
478600,1
478069,1
478633,1
478065,1
477099,4
478065,1
478029,7
478068,1
478068,1
478064,2
478063,3
478057,3
478056,1
478069,1
478068,9
478069,1
478066,1
477100,4
478625,1
478031,2
478030,1
478061,2
478029,1
478069,1
478066,1
478031,2
478036,2
478063,2
478032,2
478057,1
478135,3
478034,2
478039,1
478030,1
477098,4
478062,1
478051,1
477099,2
478029,1
477467,1
478062,4
478069,1
478069,1
478060,1
478065,1
478051,1
478064,2
478059,35
478065,1
478135,2
478034,4
478065,2
478063,2
478066,1
478056,3
478036,1
478135,2
478058,30
478029,2
478028,1
478065,1
478051,1
478052,1
478057,1
477098,3
478052,1
478135,2
478039,1
478028,2
477298,1
478063,1
478062,3
478063,1
478039,1
477467,1
478061,1
478061,1
478021,30
478135,3
478069,1
478057,1
478052,1
478065,1
478068,2
478062,1
478056,2
478030,1
478069,1
478036,2
478061,2
478039,2
477098,8
478065,1
478069,1
477098,3
478053,1
478052,1
478036,2
478059,3
478061,2
478135,2
478029,1
478053,1
478028,1
478063,1
478068,1
478060,1
478060,1
477099,4
477098,2
478058,1
478068,1
478036,1
478054,4
478060,1
478029,1
478060,1
478060,1
478031,2
478051,1
478069,1
478051,1
478051,1
478031,1
478051,1
477074,1
478063,2
478056,8
478051,1
478136,12
478031,1
478029,2
478029,1
478064,2
477098,6
478030,1
478060,1
478039,1
478031,1
477534,3
478057,1
478057,2
478031,1
478060,1
478134,2
478058,2
478063,1
477297,6
477534,3
478058,1
478030,1
478066,1
478060,1
478057,1
478056,2
478059,12
478062,1
478063,1
478053,4
478059,1
478135,3
478030,2
478052,1
478052,1
477325,4
477467,1
478039,2
478058,1
478063,1
478065,1
478039,1
477297,6
478058,1
478068,1
478031,1
478064,2
478053,18
478052,1
478062,1
477471,1
478068,3
478061,2
478068,1
478030,1
478052,1
478057,2
478065,1
478056,2
478134,2
478052,1
478051,2
478063,2
478029,1
477297,1
478056,1
478053,1
478069,1
478054,1
478063,1
478029,1
478052,1
478062,1
478052,1
478068,1
478053,1
478063,1
478069,1
478039,1
478069,1
478051,1
478031,1
478065,1
477098,4
478028,2
478029,1
478065,1
478065,1
478066,1
477534,3
478028,1
478055,2
477471,1
478052,1
478063,1
478068,1
478053,1
478030,1
478031,1
478039,2
478064,1
478060,1
478063,1
478028,2
477297,5
478066,2
478053,1
478068,1
478065,1
478064,1
478079,2
478065,1
477534,3
478028,1
478029,1
478066,1
478063,1
478030,1
478057,1
478039,2
478029,2
478624,1
478060,1
478030,1
477297,4
478058,2
478028,1
478056,1
478060,1
478062,1
478057,3
477534,3
478069,2
478031,1
478052,1
478061,2
478031,2
478029,1
478036,1
478064,1
478079,1
478036,1
478052,1
478065,1
478068,2
478029,2
478051,1
478065,1
477467,1
478065,1
478067,12
478065,1
478065,1
478063,1
478032,3
478053,1
478056,4
478051,1
478051,1
478060,2
478028,1
478028,3
478068,1
478063,1
478032,11
477471,1
478068,6
477471,2
478051,1
477467,1
478063,1
478064,1
478029,1
478029,1
477074,1
478063,1
478028,1
478063,1
478079,2
477467,1
478052,10
478069,1
478056,1
478063,1
478031,1
477125,1
478029,2
478079,2
478065,1
478029,2
477295,3
478057,4
478030,1
478054,1
478079,2
477125,1
478054,2
478053,1
478060,1
478068,4
478056,1
478065,2
478063,1
478058,2
478064,1
478028,1
478053,1
478056,1
478063,1
478053,3
478028,2
478029,1
478030,2
476873,1
478053,1
478056,1
478057,1
477532,3
478053,1
478029,2
478058,1
478028,1
478052,1
478624,1
478079,1
478066,1
477533,2
477467,1
478056,1
478032,5
478068,3
477532,2
478057,1
477296,3
478057,3
478058,1
478063,1
478060,1
478039,2
478051,1
478060,1
478078,3
478029,1
478051,1
478079,1
478055,1
478028,5
478065,1
478028,2
478029,1
477532,5
478051,4
478068,1
478078,1
478028,1
478054,1
478039,2
478065,1
478032,1
478079,1
476873,1
478063,1
478042,1
478061,1
478064,3
478066,1
478060,2
478028,2
478060,1
478062,1
478053,1
478039,1
478029,1
478076,1
478060,1
478078,1
478331,12
478066,1
478039,2
478057,1
478031,1
477074,1
478060,1
478071,1
478076,1
478028,1
478073,1
478054,1
478058,1
477471,2
478078,1
478076,1
478028,1
478057,1
478065,1
477471,1
478078,1
478052,1
